latitude|longitude|address|uuid|alias
-27.240465|153.017921|16 NORTH LAKES MANGO HILL|ddb52dfb-b1c8-4c77-abdd-ea6350040ba7|squire-boots
-27.40686|152.99191|751 Stafford Rd Everton Park |b98706af-96cd-4d40-8697-f9d346b19418|halogen-washhouse
-27.59871|152.95944|1292 - Richlands - 19 GOVERNMENT RD RICHLANDS - N7063176R|d9c0b4e9-55ac-40d3-a05b-e10864b19c09|phantom-staple
-27.492954|152.978315|203 MOGGILL NR MOORAK ST TARINGA|2f816900-029e-4c3f-bbc4-82a0497302e3|mankind-commence
-27.50311|152.97694|166 CLARENCE CNR LAMBERT RD INDOOROOPILLY|275a35da-7b62-4c72-ba80-bbaad62430e8|going-slept
-27.50023|152.97761|17 ALLWOOD NR CLARENCE RD INDOOROOPILLY|78f4baec-22c8-4b66-a6f7-7114c2922ebf|library-limit
-26.654536|153.099654|26 COTTON TREE NR KING ST MAROOCHYDORE|94271a7d-8f26-4a22-9686-9e1d50faee10|germicide-volumes
-27.40848|152.9936|752 STAFFORD RD, EVERTON PARK, QLD 4053|a712fa91-2ca6-44cc-81da-49977cdc42a4|conch-feminize
-27.395191|152.996754|97 FLOCKTON NORTHWEST PLAZA EVERTON PARK|ce842b7d-9992-4ddb-95bd-123186ad4254|carnation-eleven
-27.482228|152.982287|36 DEAN NR ELIZABETH ST TOOWONG|48ffad99-588e-43ac-a31d-1361dca01c45|urgency-word
-26.65505|153.1009|17 KING NR MEMORIAL AVE MAROOCHYDORE|b2e1b66a-96b1-4a5b-9c50-75b3a5f383ac|cranial-foe
-27.45818|152.98658|64 MACGREGOR O/S POST OFFICE BARDON|614a047c-8035-46ef-94fb-75733fbf9f35|aging-spleen
-27.52204|152.97601|377 HONOUR AVE, GRACEVILLE, QLD 4075|65fde81a-0d3c-41b6-9543-7bf6559cb5a6|village-prozac
-26.661126|153.101544|32 Aerodrome Rd Maroochydore |919d8e72-a138-4c16-8fe3-24872392ba0e|enchanted-bronzing
-26.65394|153.10278|7 Alexandra Pde Maroochydore |833e9235-40b2-4138-b233-811b5e6b76d7|antibody-starboard
-26.658539|153.102435|78 Sixth Av Maroochydore |97133cb2-c395-47d5-865c-a19ad0cb3810|winnings-raider
-27.24143|153.02373|1183 : 1 DISCOVERY DR, NORTH LAKES, QLD 4509 AU|42e950c3-d01f-455b-a55b-768d7cebb39b|crummiest-kilt
-26.66178|153.10303|20 AERODROME RD,MAROOCHYDORE,QLD,4558 AU|b96377ad-84a0-4f89-b546-bf79096bf96a|clear-squall
-27.44522|152.9918|10 STEWART CNR STEWART PL ASHGROVE|8e2b669a-56cc-4f96-ac06-75623680cdca|bulgur-shortness
-27.444446|152.99341|16 Ashgrove Ave Ashgrove |7c10bba5-6f90-4cfe-879a-768e02739f06|unsent-rule
-27.4457|152.99359|214 WATERWORKS OPP ASHGROVE AVE ASHGROVE|c4a77b99-f6f6-4826-8f46-3ad781ae1c99|grouped-awoke
-27.44488|152.994004|5 ASHGROVE NR WATERWORKS RD ASHGROVE|9edc979c-ea31-402a-90e7-bbdf7bb70909|scavenger-mongoose
-27.620266|152.966331|Forest Lake Blvd Forest Lake |fd735415-07de-4692-8f8d-7fe16af57535|crux-fraying
-27.58746|152.97161|119 BIOTA NR BALSA ST OS SHP INALA|19ae70a0-f14d-4019-a3b3-bd6680b4d0c5|zips-conjuror
-35.99664|148.77422|14 DENNISON O/S POST OFFICE ADAMINABY|8fe87545-48ff-4dd5-a62e-6d7d4768ffef|flattery-catsup
-26.66916|153.10677|174 ALEXANDRA NR MARI ST ALEXANDRA HEADLAND|c3587bf5-4aa3-40ce-b2cd-936cc77f4a06|snorkel-urethane
-26.66956|153.10749|167 ALEXANDRA O/S SURF CLUB ALEXANDRA HEADLAND|84e9efc8-989c-4f83-b0e5-91f9a52c858f|cinema-unedited
-27.425058|153.000229|19 SAMFORD NR SOUTH PINE RD ALDERLEY|c910fafa-5404-45ac-96bc-e43759e6e9dd|broker-shakily
-27.53231|152.98245|645 SHERWOOD OS POST OFFICE SHERWOOD|84fb90ae-bf09-43c5-b3c8-4907ae742f29|armored-decrease
-27.48442|152.99078|60 JEPHSON OPP MARYVALE ST TOOWONG|78808299-54a1-4473-8d6b-16d1eb868ea3|gout-reclusive
-27.53893|152.982153|30 DONALDSON CNR OXLEY ROAD CORINDA|1e6fe327-22d8-401f-a7f1-c95aeda9a4cd|retold-tapeless
-27.48091|152.99206|65 SYLVAN NR JEPHSON ST TOOWONG|9e4ca39e-cdb7-486f-be4f-9826781b13c8|anytime-stamina
-27.485245|152.992154|9 Sherwood Rd Toowong |8ae587f2-8fee-4534-bb47-7168119a45e8|manger-colonist
-27.600793|152.972558|48 WIRRAWAY INALA|6b29f0c0-3780-4cbf-8ba6-d3857b04de5a|untidy-cannabis
-27.62549|152.96822|235 FOREST LAKE BVD, FOREST LAKE, QLD 4078|93b31716-46e0-427c-8d91-cf3b90e71c10|enclosure-overbook
-27.48591|152.99249|34 Sherwood Rd Toowong |040a5b9b-d81c-45a3-8303-fb822213684b|disobey-happy
-27.48493|152.992864|9 Sherwood Rd Toowong |cf0d98ca-b628-4217-95dc-a811c903b080|bobcat-tackling
-27.599096|152.973293|4 Kittyhawk Ave Inala |c2309047-34d9-408e-b75c-858535f87ee8|grunge-outthink
-27.62318|152.96909|237 FOREST LAKE BVD FOREST LAKE QLD 4078 AU|8469eda7-9a77-4c78-86fc-4da75ae48708|scariness-affection
-27.59816|152.97401|156 INALA AVE INALA QLD 4077 AU|ce8a475a-3e6c-4ab4-98a8-77a647c4ee0c|daylight-gazing
-27.623306|152.969697|237 Foest Lake Blvd Forest Lake |829e6155-7e2b-443c-adbd-5afb83cea181|oaf-expectant
-27.474058|152.995408|406 MILTON OPP MUNRO ST AUCHENFLOWER|146baee2-585a-4e4d-8104-14364fce6900|swimmer-rebuttal
-27.40827|153.00783|38 APPLEBY CNR TEEVAN ST STAFFORD|b5825cf3-ef9f-4e18-b902-e46999114764|culprit-left
-27.44758|153.00218|58 Glenrosa Rd Red Hill |2dd1f0a4-47d2-4c9d-8111-4fee157d32a5|putt-unluckily
-27.43245|153.00476|974 - Newmarket II - 290 ENOGGERA RD NEWMARKET|0a2167ee-584a-4fc6-85ae-4463bf7d82ff|calculus-silencer
-27.466169|152.999193|128 Baroona Rd Milton |7d196d1c-0169-4b1c-91f5-1c4b7dbdc1fa|unshackle-salvage
-27.483466|152.996808|555 Coronation Dr Toowong |337cfa26-3725-4c08-a3cc-8e7711ddd9f3|umpire-overbook
-27.357138|153.017075|1441 GYMPIE ASPLEY|6861b4f4-87eb-45f3-a8db-52f38a37913c|seltzer-amaretto
-27.3632054|153.0164464|1364 GYMPIE RD, ASPLEY, QLD, 4034, AU|2e589b31-2607-47cd-a24f-0619b015edda|award-launder
-27.43438|153.005778|250 ENOGGERA NEWMARKET|ef5aefec-598e-4cb3-b342-482b0d40d78e|acutely-rectified
-27.438|153.00557|208 ASHGROVE OPP C/VAN PARK ASHGROVE|02fc78a5-7dda-4a2f-9cad-9527c8bf2576|sulk-pretense
-27.460389|153.002524|3 Latrobe Tce Paddington |ee85a3e0-d50d-4aea-9220-7cd01fb92b31|epic-varnish
-35.25471|149.4436|42 GIBRALTOR NR BUTMAROO ST BUNGENDORE|5c2bf685-39df-43b3-b55c-7d06b1310605|purge-unfold
-27.56625|152.98579|634: 2098 IPSWICH RD,OXLEY,QLD, 4075 AU|e9c444fe-2ee7-4296-aaf9-5e872de6adbe|bunkmate-siberian
-27.46821|153.00249|32 BAROONA CENTRO MILTON MILTON|3e259d33-0ff3-4214-ab45-785cde0668c3|automated-defeat
-27.410612538405697|153.01215734522077|400 Stafford Rd Stafford |29a3fab9-0f9c-4518-b194-bebcb234e9f7|serrated-contend
-27.461037|153.004061|252 Given Tce Paddington |c3e5de73-3bd3-4ba7-8d42-b6a834f7f0b5|dainty-thinning
-27.468786|153.003018|16 BAROONA RD OS BAROONA CTRE MILTON QLD 4064|214bb5e1-4888-4335-ac5d-180ea306fc79|arrival-stilt
-26.689845|153.114975|130 Brisbane  MOOLOOLABA|7bf134b3-52de-4252-94b1-fa8960f4357c|marathon-conjure
-27.60141|152.980488|45 SKYLARK INALA|3c96f203-dd75-488d-8b39-026d8ffed88f|jubilance-praying
-27.41251|153.01251|400 STAFFORD OS SANITY MUSIC STAFFORD|4ae39c46-4e01-4e5f-b9c6-fc98685d889e|endorse-paging
-27.461339|153.005131|235 Given Tce Paddington |0a8d263c-6c5f-486f-8dad-9998407bf05e|district-uncurious
-27.4104863|153.013907|360 STAFFORD RD, STAFFORD, QLD, 4053, AU|16392876-1e28-427c-95f2-b6966425fa80|unstuffed-galore
-27.45427|153.00669|2 Windsor Musgrave Rd Red Hill |e0b988fe-87b8-4d85-86e6-f8b845a8d15c|halogen-bankroll
-27.33094|153.02692|256 TELEGRAPH RD   BRACKEN RIDGE QLD 4017|c8750470-2b77-4501-a7dd-bd60b3e69146|sworn-almighty
-27.45524|153.00681|152 MUSGRAVE NR BALMAIN TCE RED HILL|a53c7c5c-708a-40e0-8c82-563d18f74d24|curling-vividness
-27.4618|153.00605|202 GIVEN NR GUTHRIE PADDINGTON|42a340b5-636b-4270-822e-bf64a7ec8de8|railroad-exalted
-27.47067|153.00458|33 Park Rd Milton |b8cc7527-27e4-4d10-a451-e3ff09120af5|magma-singular
-26.678484|153.118271|101 MOOLOOLABA OS OCEANS RESORT MOOLOOLABA|8aef9d18-edf7-4192-8983-320b91aa1bbf|irritant-camper
-27.44567|153.00898|9 HERSTON NR KELVIN GROVE RD KELVIN GROVE|10fb03ee-7591-4cdf-a13d-07a5dfc09089|draw-bakery
-27.492785|153.001571|44 Hiron St St Lucia |a7a771d7-1d9b-4fe0-9bee-cc948cbf9c4e|placate-timothy
-27.461793|153.006765|183 Given Tce Paddington |712f39f3-079a-4e85-a999-269237ae0435|opt-saddled
-26.6793|153.11942|77 THE ESPLANADE  MOOLOOLABA|01be3514-d15a-41cd-bc22-5178f4d0305b|hardware-overrate
-27.213781|153.04732|763 DECEPTION BAY NR ANZAC AVE ROTHWELL|f88d8892-345f-428a-824b-c09a74781437|distant-alienate
-27.473792|153.005405|299 Coronation Dr Milton |ecc0b2b8-57a3-49ff-9f31-987a5e08d7f5|avoid-lavender
-27.462074|153.007561|169 Given Tce Paddington |2a136528-bc79-46c9-87b4-f0f902dc1049|moneywise-countable
-27.48995|153.00326|2 Orleigh St West End |efb9e0da-398b-4bfc-a74a-20dad84ad692|swinger-chemist
-27.489571|153.003427|39 Hoogley St West End |13ef4271-b0a3-454f-80c2-580adffc52de|squeak-launch
-27.49458|153.00286|179 SIR FRED SCHONELL CNR MITRE ST|8ceb5220-3643-4b84-a5de-54c6c9fa5ea6|clothing-unknowing
-27.4672|153.00789|115 MILTON RD, MILTON, QLD, 4064, AU|e22505d1-2e31-4216-aa23-9c61177612f5|phrasing-transpose
-26.68258|153.12042|34 River Esp Mooloolaba |e7e0d827-f500-4c51-a5a4-5b9b5b56cd75|outpost-depravity
-27.46228|153.00868|163 GIVEN NR DOWSE ST PADDINGTON|cd73d892-1dc9-4c29-a60e-0cdd105ce7bb|drift-anytime
-27.462316|153.008898|157 Given Tce Paddington |8e6924b3-1684-499b-935a-4780a17ef223|riverside-glimmer
-26.681046|153.120845|11 Mooloolaba Esp Mooloolabba |62d113e8-ad6d-422f-8f45-99ba536dceff|omission-feline
-27.463409|153.009854|140 Caxton St Milton |340a7469-38a7-497b-99a2-ed1268e6f5d7|zoning-slinky
-27.482786|153.006831|85 Hardgrave Rd West End |7c2cf847-4a61-47f7-a252-6d72f0c28e2f|upward-cauterize
-27.48697|153.00634|9 Dornoch St West End |250dd082-aac4-4427-9803-2b178afc4e76|splice-blunt
-27.454693|153.011883|108 KELVIN GROVE OS SNACK BAR RED HILL|05b380f2-f044-40c6-a35e-4d46e508fa50|doorstep-unexpired
-27.463068|153.010877|113 Caxton St Paddington |4514ea3e-bc4c-4484-87e2-5cce482c2aee|jogging-schnapps
-27.48068|153.00766|29 Vulture St West End |b6840b7e-7d13-4bcd-bbc2-0d30a128a6e3|uncertain-crisped
-27.375067|153.025522|1080 Gympie Rd Chermside |4bf126c5-fc6e-487d-b14c-6cffc3758158|frostily-munchkin
-27.61331|152.98594|943 BLUNDER RD DOOLANDELLA QLD AU 4077|bb069da2-a399-4c90-9003-a97e57f44449|dairy-walrus
-27.464162|153.012316|34 Caxton St Petrie Terrace |cb5a6f3f-faa1-4c8b-a47b-b4dfad7daa13|ransack-fade
-27.45447|153.013999|31 MUSK NR KULGAN PARK KELVIN GROVE|cce69492-b8d1-4434-b113-a6dfd19c99b9|mangy-eaten
-27.502172|153.006037|89 Bay Tce St Lucia |816f5c5b-15bc-4d0c-b3c3-aeec1cbb1a70|judo-poser
-27.45903|153.013662|17 MUSGRAVE NR NORMANBY HOTEL RED HILL|565ed89f-e120-4466-b219-0b54e49697e1|shut-unlocked
-27.464555|153.012713|18 CAXTON CNR JUDGE ST PETRIE TERRACE|4450721e-9ee1-4c98-a779-a27fbea6de6d|cameo-goofy
-27.502176|153.006549|225 Hawken Dr Saint Lucia |67dbb8b0-8a82-4878-9801-f8545d31bc71|overdrive-designed
-27.47901|153.01076|27 Jane St West End |aada4340-f6c4-42ab-92fb-747f113d26e3|unbent-crafty
-27.464852|153.013268|68 Petrie Tce Petrie Terrace |82e17bac-2a3c-4bfe-a76a-40865fabded6|swimsuit-agreeing
-27.46439|153.0138|88 Petrie Tce Brisbane |af7bcd41-8cb9-4768-a1ca-b5be1c483d22|stalling-lather
-27.3903|153.02605|25 Farnell St Chermside |bdd03606-132e-4cde-82b0-f1deb6a299d3|coastline-hydrant
-27.46158|153.01441|210 PETRIE NR PRINCESS ST BRISBANE CITY|cf7c89c1-2253-442c-bf21-e992c209537a|vagrantly-charred
-27.467145|153.013533|28 Quay St Brisbane |48fd7f81-a98f-4485-8f52-b740f7dae5dd|spree-passion
-27.4666192|153.013834|350 UPPER ROMA BRISBANE CITY|fb3c406a-7199-4543-9587-f58fcc96263a|sharpness-unicycle
-26.700672|153.123842|14 NICKLIN CNR KENSINGTON DVE MINYAMA|027f091d-70d8-4e3f-ab9a-2fadee03c196|deeply-tightwad
-27.48113|153.01174|89 Vulture St West End |579178a4-1e42-47ac-a61a-8a0b602da1e5|author-festivity
-27.47734|153.01246|53 Mollison St West End |631bbce2-9db0-4185-bf21-ffd61614a443|zipfile-reformist
-27.48312|153.01158|245 Boundary St West End |c7f6f061-a976-4c77-8500-9a4a6df64f6d|sureness-prevalent
-27.4767|153.01268|69 Boundary St South Brisbane |361fce49-1655-48e6-89be-a16a7ae4ee82|reboot-storeroom
-27.47888|153.01252|96 Boundary St West End |02915cf8-6c4f-4e3b-a0b6-640f3e679fb5|portal-eggplant
-27.339671|153.034982|411 Roghan Rd Fitzgibbon |321cbc7b-576d-4947-95ca-ea00bd8230ca|uranium-dimness
-27.48089|153.01232|86 Vulture St Brisbane |74ba8bab-cd13-4fb6-93f3-addcb3ae63a0|hardcopy-blinker
-37.461603|147.25098|111 Lind Ave Dargo |d8298ee4-e48d-4e8d-b01f-5a40f0d243a1|shadiness-mummy
-27.47906|153.01326|73 Russell St West End |e9159c28-bfec-4169-b92f-bb3d8ef2333a|richness-thong
-27.36097|153.03271|87 Dunsford St Zillmere |7ceff1a4-e5dc-4d93-9226-5b28014b1a14|oasis-stoke
-26.70155|153.12568|18 NICKLIN WAY MINYAMA QLD 4575 AU|d14820dd-1917-49a4-a43f-6dca98a4d578|swivel-chihuahua
-27.462581|153.017153|3 Parkland Blvd Brisbane |a647705a-fa15-408a-a896-c23dec30ca84|stainless-waking
-27.381974|153.030895|18 BANFIELD OPP CES CHERMSIDE|2e865919-231d-4edd-ac8d-cf87c9c30c6a|quotation-hyphen
-27.481185|153.014451|104 Vulture St West End |fc87c48f-7b9f-48b5-82d2-66e4f4b54d0c|calamari-sizing
-27.47523|153.01552|121-123 MELBOURNE STREET, SOUTH BRISBANE, QLD 4101|73be4beb-ec48-481e-bf6e-e71ce2af10a9|unturned-sanitary
-27.463469|153.017472|3 Parkland Blvd Brisbane |5897d3d4-aab3-4939-95d5-ba3103e781e2|unaudited-remedial
-27.4633|153.01802|3 Parkland Blvd Brisbane |8d5fe7ed-df3c-4b18-8159-654a7772b2ad|runaround-mounting
-27.467405|153.017788|42 Makerston StBrisbane |bde5c13f-75ee-428d-9840-c69ad60e0482|outcast-stubbed
-27.46981|153.017024|11 Monatgue Rd South Brisbane |d468b579-12e6-4de2-a143-0ae72583ff38|abruptly-cornmeal
-27.46044|153.01869|17 GREGORY SPRING HILL|89ff66c7-7017-4500-9803-16f2970f105a|sushi-print
-27.463671|153.018384|3 Parkland Blvd Brisbane |1a55c656-b028-4b01-8b80-66782b77f5f6|stage-borough
-27.384772|153.031533|395 Hamilton Rd Chermside |fcfba0df-4557-49d9-b174-a1ac628c3e61|shove-unicorn
-27.472366|153.01741|59 Grey St South Brisbane |7d6e94c0-0095-4e79-b39f-02c9de272242|placidly-glisten
-27.463047|153.018785|3 Parkland Blvd Brisbane |e41bac90-e0ca-4452-b6f5-4316345bf2b1|undamaged-saddled
-27.47764|153.01648|28 Russell St South Brisbane |d879209b-838e-41d2-a4c1-3a78397d44dd|shame-animate
-27.388321|153.031347|773 GYMPIE NR HALL ST CHERMSIDE|e1bb2ddb-7e11-4558-b219-8c81d8f77494|riveting-wing
-27.387727|153.031516|145 Gympie Rd Chermside |2b44ace4-7f4a-4997-8892-85b0192a624c|rebate-filth
-27.463827|153.01895|3 Parkland Blvd Brisbane |5185e98b-6e38-4774-a1c4-0a5175e09dfa|margin-slinging
-27.462292|153.019397|3 Parkland Blvd Brisbane |ef91e76f-dbff-4d42-8926-be1739b0eafc|upstream-prescribe
-27.4668586|153.0189424|20 Makerston St Brisbane |e7d3bbb7-0c40-4202-831e-9117facdffc6|snuggle-padlock
-27.468291|153.018609|179 North Quay Brisbane |dcc68ef5-97b6-4d2e-9a08-3c0af2a7a273|canary-anger
-27.466555|153.019212|171 ROMA ST, NR EAST TOWER BRISBANE CITY|4c02e0dd-4c61-4914-a459-b8af6b3a83ee|banish-desktop
-27.48422|153.01632|47 Hampstead Rd Highgate Hill |88a6eaf2-1747-4d4d-9e62-8759fe3cbbe0|unclamped-crisping
-27.46282|153.020052|3 Parkland Blvd Brisbane |a64faf82-837b-4f46-8f65-3597a041d668|frown-ambiguous
-27.378502|153.034144|Downfall Creek Bikeway Chermside |cad1542e-7916-4312-8579-f69dfa0e9702|retry-vixen
-27.464461059134454|153.0197473607481|344 WICKHAM ROMA ST PARKLANDS BRISBANE CITY|2f13d710-e044-46a1-a362-b694524f23ea|coeditor-unmapped
-26.684228|153.13152|22 Parkyn Pde Mooloolaba |a22666c7-e3a5-471f-b3a4-a1ed407e766b|pointer-skeptic
-27.481765|153.01691|169 Vulture St South Brisbane |3756ba35-0c08-4d68-b873-f64b3e7d8148|excavator-sandstone
-27.38642|153.03297|8 Charlotte St Chermside |99ea3d47-8897-40e7-a50d-eeb16119d46b|showbiz-hunchback
-27.474032498052026|153.01856581815343|96 Grey St South Brisbane |b2a8a808-a437-43bf-b502-7c7273641c6e|carry-slacked
-27.46179|153.02098|465 WICKHAM O/S ST ANDREWS WAR SPRING HILL|ff05a164-64bb-4d37-a5e8-8929294de73b|overbite-designate
-27.437404|153.02477|142 NEWMARKET OS HOME ZONE|bdca652d-7ae6-45e0-9a76-f2447dde6411|hangout-reoccupy
-27.4673|153.019851|458 George St Brisbane |caa8bd3b-6a93-4383-81d1-1b12187656d6|defy-ample
-27.35954|153.03776|428 ZILLMERE RD ZILLMERE|1c62df5c-0a76-4f06-bebe-a75b6c1719ce|ovary-flatfoot
-27.467919|153.020663|416 George St Brisbane |115dc00f-7657-498a-a239-52b0af9cae4a|mothproof-remodeler
-27.468059|153.02032|45 TANK CNR GEORGE ST BRISBANE CITY|3b4b5e5d-69de-42d4-975a-3a3eb51e9c97|freewill-proposal
-27.4775362|153.0188636|164 Grey St South Brisbane |44435bb2-3c28-4924-9901-18de9a9709f5|squabble-booth
-26.70224|153.130616|Shop 387A Kawana Shopping World, 119 Point Cartwright Drive, Duddira, QLD, 4575|65902e72-b40a-46ca-98b2-b4c584d0ddef|drown-hypnotic
-27.473002|153.019642|Victoria Bridge South Brisbane |813131d6-6116-478b-9f5e-4e3de1df09d5|cactus-grape
-27.47423|153.019912|The Arbour South Brisbane |23579605-a0d3-40ad-a758-d715b6d1c909|hemstitch-paralyze
-27.47392|153.02037|Clem Jones Prm South Brisbane |620610d1-0093-4254-86d1-9cd4e5cad2f1|down-numeric
-27.468291|153.020702|414 George St Brisbane |d06fde18-720f-462a-ac48-fb3f4b4f17f8|dejected-wobble
-27.4686944|153.0206667|400 George St Brisbane |8df9230f-ca9e-46b6-8c74-a515e7fed2e3|context-struck
-27.400765|153.031879|2 Nundah St Kedron |1134ae7e-63b8-4ca2-a753-b34948c64a26|material-smartness
-27.473077|153.01988|Victoria Bridge South Brisbane |11e5f3fa-353b-4b5b-935e-b6c10a6e5db3|kissable-charbroil
-27.467218|153.020932|84 Roma St Brisbane |98186393-83e9-48eb-aef7-a7f0f3ba55ed|sprinkler-password
-27.331854|153.043185|523 Telegraph Rd Fitzgibbon |ba28c333-6d75-490e-98f2-0bd3d1d26000|portside-turkey
-27.4822|153.01871|11 Gladstone Rd Highgate Hill |3aca63ba-37ba-4b37-90c5-5e39feb5d918|overripe-scowling
-27.404453|153.031665|320 Gympie Rd Kedron |68f6abc1-fe7b-43e0-99b4-449852e38276|hardener-reprimand
-26.70297|153.13124|119 POINT CARTWRIGHT DR, BUDDINA, QLD 4575|7515cee7-78ef-4d58-a7e0-21f337dbffb5|garbage-nag
-27.81176|152.96045|TCU1 HOMESTEAD DR FLAGSTONE QLD 4280|2046b502-7693-4de9-a208-f3fbabe34fcb|rigor-liquid
-27.46888|153.021202|35 TURBOT ST	BRISBANE CITY	QLD|e851b9f9-27ac-42f0-b7c6-2dee2bdbea34|reach-impose
-27.46499|153.02197|287 WICKHAM NR BIRLEY ST SPRING HILL|2f59bded-9166-48d3-87a8-f081ea59d6a0|casually-economy
-27.47009|153.0211|85 North Quay Brisbane |0ec7d8de-a0d1-4208-bc23-4043e2fbff68|stamp-paycheck
-27.46768|153.02212|58 ROMA ST BRISBANE|b98ae2da-5a88-420c-94cb-13edc667de26|sixth-unplug
-27.460621|153.023422|469 Boundary St Spring Hill |a7e54354-3467-466b-8480-1e91e646dcbf|polish-granite
-27.460621|153.023422|469 Boundary St Spring Hill |c64f1f46-cf79-47e9-901e-0317d03f227d|baggage-subsiding
-27.469423|153.02197|36 Ann St Brisbane |8190534c-d618-4a28-80fd-7c40853f5033|alienate-creation
-26.77323|153.12366|14 Bellara Dr Currimundi |47e69f18-6035-42d5-8ba5-55ae7b64ab49|synopses-pueblo
-27.476764|153.021349|Little Stanley St South Brisbane |28b2ec4e-a34b-4fc8-b661-953761ab222b|stargazer-legwarmer
-27.470848|153.022015|70 North Quay Brisbane |f85fc4e0-1431-49d7-a895-6d8c611319e3|modify-spearhead
-27.474908|153.020361|Russell St South Brisbane |82fe30cf-8864-4d6a-9cb1-f3b8c680ac13|kinfolk-dismount
-27.474836|153.021052|Russell St South Brisbane |c94959cd-7362-411e-898f-c76581e9d1be|unfounded-boil
-27.4458|153.02645|QLD Herston House 22 GARRICK TCE, HERSTON QLD 4006|b28bfc0d-fa22-435e-b6e3-ea57b9712606|drained-ninja
-27.469877|153.022385|304 George St Brisbane |718a1fa3-beb8-4686-ae51-68e0a605d0c9|roundworm-tissue
-27.4690807|153.0226276|69 Ann St Brisbane 4000|16343408-8fa4-4b3c-b701-74dbf377be1c|baboon-stuffed
-27.477563|153.020965|164 Grey St South Brisbane |1fd05776-a454-46c0-84ac-1374ff055f4e|accompany-snack
-27.409881|153.032443|192 GYMPIE CNR BROUGHTON RD KEDRON|03367326-8872-486c-a5d6-c0335e948c3c|stopped-lived
-26.79993|153.12092|10 WEST WAROONA GARDENS CALOUNDRA|b71a377b-b1fb-48e8-80da-b08d814a6659|rebel-unsecured
-27.477252|153.02146|Little Stanley St South Brisbane |1aa4c814-2930-4963-a085-16cfdf56b6dc|casket-election
-27.476916|153.02173|Little Stanley St South Brisbane |886baf08-658e-42be-8350-8f94d8dfa917|usage-dill
-27.476976|153.021271|Little Stanley St South Brisbane |eff981b4-9aad-414f-9ed3-c0bb520b36ec|unedited-cucumber
-27.477116|153.021364|Little Stanley St South Brisbane |68ff0098-3372-487b-ae32-f6ffd793f2e1|gave-animating
-27.47768|153.021584|2 Little Stanley St South Brisbane |aa60770d-99f1-4abf-b3d2-a31e79220eed|riveter-lullaby
-27.471764|153.022499|Victoria Bridge Brisbane |f2e589bf-5d5d-4ce0-99b4-3b1da854de77|alike-crepe
-27.47018|153.02278|300 George St Brisbane |d3c73143-f664-40fc-9871-71b3fcd24828|tacky-clarinet
-27.477285|153.021714|Little Stanley St South Brisbane |0f04ee98-d22b-4b98-b215-3ff1d2d05d63|stand-percolate
-27.464947|153.023778|24 BERRY NR WICKHAM TCE|0ef6cf52-71dc-4a59-810f-6a7d28190ec6|singer-unripe
-27.481438|153.020987|121 Merivale St South Brisbane |576bec4c-2bc7-4be8-9384-fea6474061cb|plod-gravity
-27.461143|153.024359|74 Little Edward St Spring Hill |4ceaaa28-179a-4c11-82e0-092ad40b393c|overdress-detector
-27.4715|153.02276|4 Queen St Brisbane |71480e22-bdb1-4099-ba4e-6fbb7a6cac1c|shrubs-renderer
-27.479681|153.02138|50 Ernest St South Brisbane |88d78bc0-ce89-4b13-b96a-c141e2be9132|degrease-magnetic
-27.46736|153.02304|164 Turbot St Brisbane |d87abe49-b4c1-46fa-9439-4c316d63bc69|consumer-five
-27.477924|153.02201|The Arbour South Brisbane |f63e7f0c-9f63-4596-8c66-c11e82c99c44|alarm-snugly
-27.472606|153.022718|15B Queens Wharf Rd Brisbane |040ecd16-07c1-44da-8ea7-ac82ca84470b|landowner-change
-27.462616|153.024353|106 Leichhardt St Spring Hill |7812048f-0a80-44fd-8669-b99d301d95d0|escapist-boat
-27.475891|153.021434|The Arbour South Brisbane |9a27715c-5cae-4898-81e1-d8031971e4ee|drizzle-hertz
-27.469975|153.023175|15 ADELAIDE NR GEORGE ST BRISBANE CITY|ae8ba919-ba9b-4ce3-813a-9b05bb5a5727|paddling-tissue
-27.465428|153.02407|193 Wicham St Brisbane |08a75862-99da-4346-8a17-65a97493ed6c|unending-resilient
-27.465809|153.023932|336 Edward St Brisbane |59ef265a-a54e-4f95-9070-899680dffc3e|tiara-nimble
-27.46387|153.02445|442a Upper Edward StSpring Hill QLD 4000Au|ed82a2b3-3053-44ef-a6b4-5d3b598903c6|robust-lurk
-27.47639|153.02226|Clem Jones Promenade South Brisbane |f333f745-2489-4bad-95dc-bcbeccaedacd|rearview-stray
-27.46827|153.02359|114 Ann St Brisbane |03735806-d078-4055-8208-252161b9bcd5|carry-smog
-27.469538|153.023588|54 ADELAIDE NR CITY PLAZA  Brisbane City|8c03eb64-9d31-44e8-b4e6-9204bfd34308|justly-screen
-27.294544|153.051923|11 North Rd Brighton |300745e9-1aa0-4159-b11d-7221a51dedbb|ebay-panning
-26.80339|153.12146|77 BOWMAN RD	CALOUNDRA	QLD	4551AU|ea5c2bda-dc22-42f7-a1a6-5347c4ecd409|popsicle-griminess
-27.470913|153.023615|258 George St Brisbane |36aafb46-accf-44e8-931a-3eb4da3c0be0|barracuda-deviant
-27.469385|153.023778|70 ADELAIDE ST O/S CITY HALL|e2d6c600-f8d4-4eda-9f0f-f23cc4f9ff3e|amicably-crevice
